corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,3,fixed_660_dense_3207,2024-02-06,"He continued to work tirelessly to protect our country.
His presence was integral to the protection and preservation of democracy and every American's liberty.
Unfortunately, Paul was exposed to Agent Orange during his tours and to this day he suffers from the health complications caused from the ch..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,4,fixed_660_dense_3208,2024-02-06,"Mr. Speaker, St. Louis and I rise to honor the life and legacy of Mrs. Tonya Latrice Finley-McCaw.
Mrs. Finley-McCaw was a remarkable servant leader who touched the lives of so many people across the St. Louis community.
A passionate advocate, Mrs. Finley-McCaw fought tirelessly for the rights of fa..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,5,fixed_660_dense_3211,2024-02-06,"He was assigned to the U.S. Army Technical School in Sioux Falls SD, where he trained to become a Radioman and Mechanic.
He progressed to Yuma, AZ as a Gunnery School trainee, and learned to operate the B-25/Mitchell Aircraft.
After vigorous training, he was deployed to the Southwest Pacific region ..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,6,fixed_660_dense_3213,2024-02-06,"Mr. Speaker, I rise today to honor and praise an extraordinary American, Stanford Women's Basketball Coach, aka `T Dawg', Tara VanDerveer.
On January 21, 2024, she won her 1,203rd game, setting an all-time record for the most coaching wins in the history of college basketball.
She achieved this in 4..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,7,fixed_660_dense_3284,2024-02-23,"Though we all feel that she was taken from us too soon, Robie Harris touched countless lives and she will be deeply missed by all those who knew her. ____________________
HONORING THE LIFE OF TONY VIGNAROLI; Congressional Record Vol.
170, No.
33



Date: 2024-02-23 Volume: 170, Issue: 33 Pages: E174..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,8,fixed_660_dense_3329,2024-03-06,"`What are you going to do about it?'
He posed that question not only to others but to himself.
In 2001, he was arrested for protesting human rights abuses in Sudan.
Breaking records with a 52-hour long broadcast in 2015, Joe raised hundreds of thousands of dollars for the new Smithsonian National Mu..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,9,fixed_660_dense_3483,2024-04-17,"Mr. Speaker, I ask that my colleagues in the House join me in celebrating April 19, 2024 as Education and Sharing Day, to honor the birthday of Rabbi Schneerson. ____________________
RECOGNIZING VERLA THOMAS GETTING HER FATHER A PURPLE HEART MEDAL 100 YEARS AFTER HE WAS WOUNDED IN WWI; Congressional..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,10,fixed_660_dense_3515,2024-04-26,"A public viewing was held on Wednesday April 23, 2024, at Taylor Funeral Home in Phenix City, Alabama, and a memorial service to celebrate his remarkable life was held on Thursday, April 25, 2024, at the Revelation Missionary Baptist Church in Columbus, Georgia.
The second oldest of five children, C..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,1,fixed_660_dense_3515,2024-04-26,"A public viewing was held on Wednesday April 23, 2024, at Taylor Funeral Home in Phenix City, Alabama, and a memorial service to celebrate his remarkable life was held on Thursday, April 25, 2024, at the Revelation Missionary Baptist Church in Columbus, Georgia.
The second oldest of five children, C..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,2,fixed_660_dense_3483,2024-04-17,"Mr. Speaker, I ask that my colleagues in the House join me in celebrating April 19, 2024 as Education and Sharing Day, to honor the birthday of Rabbi Schneerson. ____________________
RECOGNIZING VERLA THOMAS GETTING HER FATHER A PURPLE HEART MEDAL 100 YEARS AFTER HE WAS WOUNDED IN WWI; Congressional..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,3,fixed_660_dense_3329,2024-03-06,"`What are you going to do about it?'
He posed that question not only to others but to himself.
In 2001, he was arrested for protesting human rights abuses in Sudan.
Breaking records with a 52-hour long broadcast in 2015, Joe raised hundreds of thousands of dollars for the new Smithsonian National Mu..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,4,fixed_660_dense_3284,2024-02-23,"Though we all feel that she was taken from us too soon, Robie Harris touched countless lives and she will be deeply missed by all those who knew her. ____________________
HONORING THE LIFE OF TONY VIGNAROLI; Congressional Record Vol.
170, No.
33



Date: 2024-02-23 Volume: 170, Issue: 33 Pages: E174..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,5,fixed_660_dense_3207,2024-02-06,"He continued to work tirelessly to protect our country.
His presence was integral to the protection and preservation of democracy and every American's liberty.
Unfortunately, Paul was exposed to Agent Orange during his tours and to this day he suffers from the health complications caused from the ch..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,6,fixed_660_dense_3208,2024-02-06,"Mr. Speaker, St. Louis and I rise to honor the life and legacy of Mrs. Tonya Latrice Finley-McCaw.
Mrs. Finley-McCaw was a remarkable servant leader who touched the lives of so many people across the St. Louis community.
A passionate advocate, Mrs. Finley-McCaw fought tirelessly for the rights of fa..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,7,fixed_660_dense_3211,2024-02-06,"He was assigned to the U.S. Army Technical School in Sioux Falls SD, where he trained to become a Radioman and Mechanic.
He progressed to Yuma, AZ as a Gunnery School trainee, and learned to operate the B-25/Mitchell Aircraft.
After vigorous training, he was deployed to the Southwest Pacific region ..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,8,fixed_660_dense_3213,2024-02-06,"Mr. Speaker, I rise today to honor and praise an extraordinary American, Stanford Women's Basketball Coach, aka `T Dawg', Tara VanDerveer.
On January 21, 2024, she won her 1,203rd game, setting an all-time record for the most coaching wins in the history of college basketball.
She achieved this in 4..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,9,fixed_660_dense_3202,2024-02-05,"HOMETOWN HERO--MARK ""HAWKEYE"" LOUIS; Congressional Record Vol.
170, No.
20



Date: 2024-02-05 Volume: 170, Issue: 20 Pages: E112 - E112 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Governmen..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,10,fixed_660_dense_3201,2024-01-02,"RECOGNIZING MR.
GLENN E. DENTON, JR.;
Congressional Record Vol.
169, No.
214



Date: 2024-01-02 Volume: 169, Issue: 214 Pages: E1265 - E1265 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Gove..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,1,fixed_660_dense_2641,2023-07-06,"Upon being offered the job, Mr. Weinzapfel moved to Muenster to assist with the necessary paperwork to secure a charter and future operations.
The original 21 stockholders in the bank successfully raised $19,250.00 in total capital to obtain the State Charter and on Friday, June 29, 1923, the State ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,2,fixed_660_dense_2647,2023-07-10,"Although we are sad to see him go, we know that Kevin will excel in his new role, and I wish him the very best in all his future endeavors. ____________________
RECOGNIZING THE 2022-2023 MID VALLEY HIGH SCHOOL GIRLS SOFTBALL TEAM'S STATE CHAMPIONSHIP; Congressional Record Vol.
169, No.
117



Date: ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,3,fixed_660_dense_2649,2023-07-11,"COMMEMORATING THE LIFE OF COMMANDER ALLAN RANDOLPH TOPP, UNITED STATES NAVY, RETIRED; Congressional Record Vol.
169, No.
118



Date: 2023-07-11 Volume: 169, Issue: 118 Pages: E657 - E658 ================================================================================ [Extensions of Remarks] [Pages ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,4,fixed_660_dense_2658,2023-07-12,"Jewish merchants in Philadelphia and Newport, signed similar agreements.
Others, most famously Haym Salomon, joined the Sons of Liberty.
Gershom Mendes Seixas, the spiritual

leader of New York's Shearith Israel--the first synagogue in what became the United States--actively supported Independence.
..."
